SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,CC_CNT_DRAWINGS_CURRENT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_BALANCE_MEAN,CC_AMT_TOTAL_RECEIVABLE_MEAN,CC_AMT_RECIVABLE_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,BURO_MONTHS_BALANCE_SIZE_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,PREV_CODE_REJECT_REASON_XAP_MEAN,BURO_MONTHS_BALANCE_MIN_MIN,CC_CNT_DRAWINGS_POS_CURRENT_MAX,BURO_DAYS_CREDIT_UPDATE_MEAN,TARGET
220723.0,0.4089234661467629,0.48535696489838565,10.0,-1074.2,138061.231875,138199.044375,138130.138125,1.4375,34.987272727272725,0.2,-17898.0,0.0,0.8,-1668.0,-5826.0,1.0,-69.6,9.0,-673.6,-673.6,0.2431864804420123
225534.0,0.3623593999917267,0.5909371934901404,3.0,-1043.4,297112.7214,296197.7814,296197.7814,0.8,32.55393939393939,0.6,-19562.0,0.0,0.4,-1658.0,-2765.0,1.0,-76.0,1.0,-764.6,-764.6,0.8193176922872417
379882.0,0.6696672187501426,0.6389081326329586,6.0,-1669.75,100043.14992110591,99691.05970300526,99691.05970300526,1.4170915112679097,32.45809523809523,0.5,-15419.0,0.1,0.5,-2321.0,-8033.0,0.9,-73.6,8.2,-473.25,-473.25,0.5478104658520093
441910.0,0.5993674723387377,0.7381205791519677,5.2,-411.0,42604.891853921494,42353.80812934284,42353.80812934284,0.43815543071161045,14.0,0.5,-8830.0,0.0,0.5,-736.0,-882.0,1.0,-24.0,3.4,-50.0,-50.0,0.5229750874868041
285114.0,0.5002861620739459,0.6744841373675616,0.0,-1062.5,0.0,0.0,0.0,0.0,35.5,0.0,-18644.0,0.0,1.0,-1820.0,-7278.0,1.0,-59.0,5.4,-204.25,-204.25,0.656158373001177
285822.0,0.2636569649566939,0.3878365639690175,2.0,-1347.857142857143,62619.90136363637,62613.23267045454,62613.23267045454,0.1818181818181818,18.714285714285715,0.5714285714285714,-10674.0,0.2,0.4285714285714285,-2745.0,-1978.0,0.5,-90.0,0.0,-801.5714285714286,-801.5714285714286,0.2580842039460289
224957.0,0.0203420645310763,0.1899627809739506,6.0,-968.0,159244.33221931034,158662.89654206895,158662.89654206895,1.3138390804597702,16.0,1.0,-9940.0,0.0,0.0,-968.0,-920.0,1.0,-31.0,4.2,-434.0,-434.0,0.38989769989072676
119620.0,0.4211654712864322,0.33737110177847607,4.0,-1630.857142857143,49393.3187810241,48895.18891686747,48895.18891686747,0.42587182061579654,33.790476190476184,0.8571428571428571,-12225.0,0.0,0.1428571428571428,-2840.0,-522.0,1.0,-50.6,0.8,-523.5714285714286,-523.5714285714286,0.4776491548517548
156120.0,0.5983588653685424,0.4706650604628094,2.0,-497.75,154896.66,154111.41,154111.41,0.5,15.75,0.25,-14636.0,0.2,0.75,-602.0,-773.0,0.8,-19.0,0.0,-90.25,-90.25,0.4014074137749511
126591.0,0.6247354753047597,0.5325458070447223,2.8,-1859.6666666666667,51501.19792840909,50851.70736477273,50851.70736477273,0.6762878787878789,24.023809523809522,0.6666666666666666,-14634.0,0.5714285714285714,0.3333333333333333,-2840.0,-297.0,0.4285714285714285,-40.6,2.4,-911.6666666666666,-911.6666666666666,0.5046813193144684
398753.0,0.3306748217863281,0.3084036454505498,4.4,-856.3333333333334,63858.26075245787,63023.55477914326,63023.55477914326,0.4947331460674157,21.91777777777778,0.6666666666666666,-9974.0,0.0,0.3333333333333333,-1496.0,-116.0,1.0,-34.4,0.8,-479.6666666666667,-479.6666666666667,0.4014074137749511
413996.0,0.1172536531262561,0.3367833170951119,6.0,-1843.4,34827.811591444726,34439.480465790795,34439.480465790795,0.3420932613223198,19.283333333333335,0.4,-12464.0,0.0,0.6,-2865.0,-1234.0,1.0,-35.0,0.8,-780.0,-780.0,0.7421816117614419
358853.0,0.6059286724950135,0.6613017011083613,3.2,-1319.162424242424,115756.66166302445,115355.65649082167,115355.65649082167,0.5420204795204795,20.92909090909091,0.6224242424242423,-16471.0,0.3333333333333333,0.3593939393939394,-2162.6,-824.0,0.6666666666666666,-56.6,2.2,-516.8127272727272,,0.44900307781562565
318082.0,0.4811063588917279,0.30190182169482016,11.6,-811.0,62214.4612465909,61493.42088920456,61493.42088920456,1.945189393939394,17.0,0.5,-8698.0,0.0,0.5,-811.0,-1470.0,1.0,-26.0,8.6,-224.0,-224.0,0.191821602413606
177016.0,0.6616470220614696,0.6228769157271642,9.2,-602.5,67109.75382927632,66342.31343322368,66342.31343322368,1.645906432748538,22.73611111111111,0.5,-21035.0,0.0,0.5,-873.0,-913.0,1.0,-47.8,4.2,-453.5,-453.5,0.5673792367572691
290390.0,0.4844699632370279,0.3649533797162567,4.4,-1181.9549783549785,58835.84125568182,58672.50617045455,58672.50617045455,0.6727272727272726,29.524675324675325,0.38441558441558443,-8598.0,0.0,0.5688311688311688,-1459.8,-113.0,1.0,-58.8,2.6,-194.54718614718615,,0.4991103538870645
162177.0,0.5163202342099203,0.48652079878734683,0.0,-981.3333333333334,0.0,0.0,0.0,0.0,33.0,0.6666666666666666,-20603.0,0.0,0.3333333333333333,-1249.0,-1175.0,1.0,-41.0,3.0,-424.0,-424.0,0.1841161559307151
211454.0,0.6671080896964893,0.4109713516127354,8.6,-992.0,49102.48841637931,48731.344022413796,48723.4075224138,1.9131034482758622,24.78,0.6599999999999999,-14282.0,0.3333333333333333,0.33999999999999997,-1530.6,-215.0,0.6666666666666666,-52.6,6.8,-558.8199999999999,,0.46972552275862733
439155.0,0.6283376550761742,0.7781353530243008,1.8,-1386.3333333333333,20820.541528222995,20605.924655749124,20605.924655749124,0.23149825783972125,25.066666666666666,0.6666666666666666,-19386.0,0.4,0.3333333333333333,-2348.0,-5427.0,0.6,-58.4,5.0,-470.5,-470.5,0.6109913280868294
260230.0,0.4500215069688168,0.5751203546345086,9.8,-452.75,147918.24863147893,146848.29236883117,146843.99691428573,3.378705676346126,33.57142857142857,0.5,-8104.0,0.0,0.5,-620.0,-1163.0,1.0,-49.8,8.2,-196.25,-196.25,0.6212263380626669
221666.0,0.7023989035458328,0.4271579980070016,12.0,-1389.0,64536.73563362069,64158.54914655173,64158.54914655173,1.8824137931034486,46.0,1.0,-10338.0,0.0,0.0,-1643.0,-581.0,1.0,-53.0,12.2,-434.5,-434.5,0.7649392739475195
286383.0,0.601806691195428,0.6871580820862139,16.8,-1183.4,102434.9784715909,102059.22458522728,102059.22458522728,8.76060606060606,31.636666666666667,0.4,-18971.0,0.0,0.6,-1661.0,-1583.0,1.0,-71.4,16.6,-532.2,-532.2,0.5406544504453575
237450.0,0.5684415015457652,0.1989675281341113,4.0,-1925.923076923077,17719.758116883117,17714.73038961039,17714.73038961039,0.0909090909090909,45.0,0.8461538461538461,-12390.0,0.1666666666666666,0.1538461538461538,-2814.0,-1922.0,0.8333333333333334,-92.0,0.0,-1335.0,-1335.0,0.4135967602644276
145652.0,0.6487991632205198,0.5987751143808475,2.4,-401.0,86499.90820234963,86217.7607548872,86209.80286015038,0.41875830881551696,35.75,0.3333333333333333,-11252.0,0.0,0.6666666666666666,-473.0,-1469.0,1.0,-42.0,1.2,-38.333333333333336,-38.333333333333336,0.6058362647264226
145300.0,0.7040828738633856,0.875925709184274,9.0,-1580.2,121447.34893392857,120928.78310357142,120928.78310357142,2.775238095238095,31.055505050505054,0.4,-22938.0,0.0,0.6,-2593.0,-3074.0,1.0,-83.6,8.0,-818.6,-818.6,0.6948597981081074
208747.0,0.7636367211920854,0.5564016600447379,0.0,-542.0,0.0,0.0,0.0,0.0,18.5,0.5,-18164.0,0.2,0.5,-867.0,-865.0,0.8,-28.0,0.2,-295.5,-295.5,0.3031463744186309
409255.0,0.7764056278906616,0.7083243216985288,3.4,-1492.5,81566.64351593045,81404.26656917292,81402.29781917292,0.24265664160401004,24.753571428571426,0.5,-20356.0,0.21547619047619046,0.5,-1879.0,-883.0,0.7845238095238096,-66.4,0.6,-636.0,-636.0,0.7700870700124128
122162.0,0.5661064577047057,0.1522474630844905,3.0,-1338.6666666666667,49565.382,48504.426,48504.426,0.4666666666666667,17.99047619047619,0.6666666666666666,-9722.0,0.0,0.3333333333333333,-1900.0,-706.0,0.8333333333333334,-23.6,0.0,-350.3333333333333,-350.3333333333333,0.7352209993926424
118844.0,0.6802117899181508,0.7183984060693394,4.0,-516.8,49393.3187810241,48895.18891686747,48895.18891686747,0.42587182061579654,30.233333333333338,0.4,-13058.0,0.0,0.6,-646.0,-1017.0,1.0,-47.4,0.8,-146.2,-146.2,0.5136937663039473
309952.0,0.2406792811446295,0.44780864480050164,9.0,-1311.0,3005.05875,2987.450625,2987.450625,1.5833333333333333,43.66666666666666,0.3333333333333333,-11952.0,0.1818181818181818,0.6666666666666666,-2412.0,-3208.0,0.8181818181818182,-79.0,9.0,-630.0,-630.0,0.6894791426446275
263588.0,0.1614861330417548,0.5726991696547834,8.2,-2046.142857142857,52925.070664593295,52734.07552935748,52724.474811654145,2.6426184780132145,21.065396825396824,0.8571428571428571,-15791.0,0.0,0.1428571428571428,-2689.0,-2170.0,1.0,-66.2,5.8,-1607.2857142857142,-1607.2857142857142,0.7610263695502636
247061.0,0.6481910301730239,0.8900450219499044,4.4,-452.5,66784.85339849223,66778.38914964802,66778.38914964802,0.35641227701503686,35.66974789915967,0.3333333333333333,-20757.0,0.1428571428571428,0.6666666666666666,-1225.0,-2171.0,0.8571428571428571,-75.6,1.6,-120.16666666666669,-120.16666666666669,0.4294236843421945
385652.0,0.7284821543629612,0.5387533719431962,7.0,-645.0,36977.312488769894,36634.07138904529,36634.07138904529,1.531686046511628,22.0,0.0,-18550.0,0.0,1.0,-645.0,-1153.0,1.0,-21.0,5.8,-124.0,-124.0,0.3876253444214701
417696.0,0.5722622088647839,0.2088116971965621,11.8,-1198.0,30715.67908110614,30484.391308791564,30484.391308791564,1.1250063938618926,18.443333333333335,0.0,-13092.0,0.25,1.0,-1222.0,-2254.0,0.75,-56.6,9.2,-45.0,-45.0,0.2580842039460289
420128.0,0.7111091475918265,0.698008045481623,3.4,-225.0,56781.527119537815,56790.79602536765,56790.79602536765,0.1715126050420168,8.0,0.0,-22109.0,0.0,1.0,-225.0,-3796.2,1.0,-7.0,0.0,-56.0,-56.0,0.4471785780453068
309841.0,0.6730108718617435,0.5157903566977936,7.0,-444.0,34794.9313875,34544.650556249995,34544.650556249995,1.5879166666666666,33.123333333333335,0.5,-16500.0,0.0,0.5,-586.0,-719.0,1.0,-59.2,4.4,-179.5,-179.5,0.363945238612397
292552.0,0.5607975835764024,0.8108608776109872,7.4,-814.5,133731.1197528409,133208.60342897725,133208.60342897725,1.5731060606060603,40.448484848484846,0.5,-16395.0,0.0,0.5,-1232.0,-1051.0,1.0,-58.6,9.4,-113.0,-113.0,0.5334816299804352
183942.0,0.4937043525471954,0.7165268992218536,9.0,-596.6666666666666,79313.4804,79150.0584,79150.0584,0.3866666666666666,40.30952380952381,0.3333333333333333,-16489.0,0.3125,0.6666666666666666,-1151.0,-3086.0,0.625,-82.2,3.0,-277.3333333333333,-277.3333333333333,0.3622772470384314
175756.0,0.7693313639048662,0.6640956979760562,12.0,-609.6,27369.57,26785.451,26785.451,4.111111111111111,24.558333333333334,0.4,-20803.0,0.0,0.6,-1146.0,-3029.0,1.0,-47.8,12.0,-213.4,-213.4,0.5136937663039473
168726.0,0.1844564580241454,0.4654987039084272,5.4,-84.0,37723.270837023585,37618.09862504537,37602.65183194193,0.4239322444041137,3.0,0.0,-11676.0,0.0,1.0,-84.0,-757.0,1.0,-2.0,3.4,-20.0,-20.0,0.2851799046358216
419186.0,0.3963067136911809,0.48062411595696475,12.2,-762.6666666666666,115266.64750957543,114251.68862983193,114251.68862983193,2.2259821121431025,18.761904761904763,0.22000000000000003,-17636.0,0.0,0.78,-1590.6,-961.0,1.0,-39.8,4.0,-367.14666666666665,,0.571710532607357
449798.0,0.7373466485605181,0.6658651527929059,5.4,-1030.1505494505493,87432.46197500001,87474.85477500001,87474.85477500001,1.4116666666666666,23.412271062271063,0.6514652014652015,-20517.0,0.3333333333333333,0.3485347985347985,-1825.8,-3454.6,0.6666666666666666,-54.4,4.0,-593.1551282051282,,0.47198044440604436
436109.0,0.6485549709673217,0.7053966586876725,0.0,-2134.6666666666665,0.0,0.0,0.0,0.0,26.146666666666665,1.0,-21397.0,0.0,0.0,-2878.0,-702.0,1.0,-53.4,3.6,-1773.6666666666667,-1773.6666666666667,0.7165702448010511
298321.0,0.5276852318636472,0.5637300885435034,7.4,-533.0,109110.555125,108254.880875,108254.880875,1.7055555555555557,33.611666666666665,0.625,-21951.0,0.4615384615384615,0.375,-1343.0,-3474.8,0.5384615384615384,-69.0,8.4,-194.25,-194.25,0.1951984060044098
451847.0,0.3077063517636229,0.3820056813904961,4.6,-610.0,41309.10818132623,40990.47148724939,40990.47148724939,0.6556202882911192,24.792857142857144,0.5,-13494.0,0.06666666666666667,0.5,-711.0,-1139.0,0.7999999999999999,-49.8,2.2,-512.5,-512.5,0.5549467685334323
260605.0,0.6984390511772065,0.6213890522731879,5.0,-831.6666666666666,62329.177500000005,62472.541071428575,62472.541071428575,0.3095238095238095,15.22222222222222,0.5555555555555556,-17214.0,0.0,0.4444444444444444,-1301.0,-2811.0,1.0,-42.0,1.0,-468.44444444444446,-468.44444444444446,0.4083588531230431
171651.0,0.5168827036260117,0.7142834613769948,8.6,-889.1044117647059,56225.91248190789,55459.568096381576,55459.568096381576,1.6353801169590643,27.553571428571427,0.3764705882352941,-19538.0,0.0,0.6235294117647059,-1543.6,-250.0,1.0,-55.2,5.8,-386.3323529411765,,0.5368844094106933
405729.0,0.5387390469012872,0.6687189312116136,3.6,-1110.6742857142858,155823.49345245786,155201.92178539326,155199.95303539326,0.4001498127340824,21.70357142857143,0.4257142857142857,-19694.0,0.0,0.5742857142857143,-1709.6,-3943.2,1.0,-74.8,0.6,-478.5528571428571,,0.4518150507515391
278459.0,0.7645905632103885,0.4837047668915142,7.8,-1893.5,15040.621548100531,14835.542359417883,14835.542359417883,0.4156651740574896,20.684202898550726,0.6666666666666666,-14281.0,0.0,0.3333333333333333,-2765.0,-538.0,1.0,-55.8,5.6,-160.5,-160.5,0.2471909382666521
332855.0,0.6418925187269988,0.3510166404392875,2.2,-1530.5,18905.570102678572,18709.63707589286,18705.69957589286,0.3113095238095238,25.5415873015873,1.0,-13710.0,0.0,0.0,-1533.0,-653.0,1.0,-48.6,8.4,-1144.0,-1144.0,0.8564128001975257
410618.0,0.5532868606275888,0.8105908148709056,3.6,-1640.2309523809522,156564.07417664473,155947.8588263158,155945.8900763158,0.4245614035087719,25.926904761904762,0.6023809523809524,-23802.0,0.0,0.39761904761904765,-2441.2,-5214.6,1.0,-69.6,0.6,-880.1095238095237,,0.659877268569738
124017.0,0.2801603994784297,0.4222262343872921,3.2,-1119.9833333333333,53888.26249090908,53062.00092727273,53062.00092727273,0.461010101010101,24.023809523809522,0.3333333333333333,-14302.0,0.0,0.6666666666666667,-1783.0,-1364.0,1.0,-40.6,2.0,-421.1208333333333,,0.40924552691141597
100632.0,0.7488215401330586,0.7164199748216679,4.2,-984.8777777777777,79786.70011935197,79516.22029480469,79510.9150316468,0.517004113830103,25.73888888888889,0.7022222222222222,-16195.0,0.1428571428571428,0.2977777777777778,-1779.8,-1067.0,0.8571428571428571,-64.4,4.0,-471.9377777777778,,0.5130572202446363
421465.0,0.6532307475968048,0.3278383849655797,5.0,-1126.6,3062.8721739130438,2909.654510869565,2909.654510869565,0.0978260869565217,16.8,0.8,-11979.0,0.4,0.2,-2773.0,-2071.0,0.6,-91.0,0.0,-478.0,-478.0,0.2925880073368475
127972.0,0.2665197753925157,0.638185901647436,7.6,-806.351282051282,120025.66465948732,119258.64290050212,119258.64290050212,2.2145965468639885,25.166666666666668,0.5871794871794871,-19885.0,0.0,0.4128205128205128,-1290.6,-2910.6,1.0,-48.6,5.6,-554.9692307692308,,0.5764674961657883
189234.0,0.6128203499923356,0.5684109759054465,6.2,-1815.4,48426.0863955274,47958.5993836853,47958.5993836853,0.8511538461538463,32.035000000000004,0.8,-14514.0,0.0,0.2,-2915.0,-346.0,1.0,-69.2,3.6,-1288.2,-1288.2,0.6397075677637197
124986.0,0.2876377176337572,0.3648330632551448,5.2,-788.6666666666666,64828.306615909096,63766.876552272726,63766.876552272726,0.8276767676767676,18.123809523809523,0.3333333333333333,-10136.0,0.0,0.6666666666666666,-1555.0,-2389.0,1.0,-26.6,1.2,-331.5,-331.5,0.5316861425197883
109975.0,0.4861468495771943,0.6345439814233752,4.4,-886.75,61543.695141720375,61221.53315269943,61221.53315269943,0.5020699033037872,28.05,0.75,-19430.0,0.3571428571428571,0.25,-2740.0,-812.0,0.6428571428571429,-48.6,3.2,-548.75,-548.75,0.5814837058057234
181975.0,0.7174151617438786,0.7971877664803624,3.2,-1128.0,108329.7554852805,107982.84338958937,107982.84338958937,0.2155202107833687,26.051111111111112,1.0,-17958.0,0.3333333333333333,0.0,-1473.0,-250.0,0.3333333333333333,-60.4,0.8,-872.5,-872.5,0.6706517530862718
147472.0,0.7002781642805157,0.6165551578513737,4.2,-1129.0,110354.34100234963,110074.29092988721,110066.33303515035,0.8650626566416039,20.0,1.0,-15063.0,0.0,0.0,-1129.0,-1813.0,1.0,-37.0,3.6,-282.0,-282.0,0.5276446867623028
384696.0,0.6142514125444297,0.5550041593824193,2.0,-1024.6571428571428,9483.991426927783,9477.752165361077,9477.752165361077,0.04839657282741736,24.31142857142857,0.5523809523809524,-15037.0,0.1428571428571428,0.41904761904761906,-1767.2,-1895.0,0.8571428571428571,-46.0,0.4,-681.5161904761906,,0.6412382417956586
442069.0,0.6708271578420522,0.8273757633673068,0.0,-1500.2,0.0,0.0,0.0,0.0,28.25,0.9,-17144.0,0.3333333333333333,0.1,-2871.0,-4459.0,0.6666666666666666,-55.2,3.6,-1036.7,-1036.7,0.5549467685334323
283480.0,0.7564504940043575,0.2282071599483053,2.2,-1068.6330952380954,38362.04331818182,38091.65717045455,38091.65717045455,0.1727272727272727,16.124675324675326,0.42428571428571427,-11749.0,0.0,0.5757142857142856,-1826.0,-1017.0,1.0,-51.4,16.2,-528.7209523809523,,0.40970319223696494
179510.0,0.6277195318825608,0.2058149495787105,5.2,-988.5,30153.06154111842,29664.126280592103,29664.126280592103,0.6255263157894737,33.0,0.5,-10191.0,0.0,0.5,-1960.0,-463.0,1.0,-64.0,1.8,-798.0,-798.0,0.2807895743848605
350072.0,0.6695753017808732,0.3630375671249109,20.0,-1002.0,8812.806,8407.163999999999,8407.163999999999,5.2,17.833333333333332,0.6666666666666666,-13038.0,0.0,0.3333333333333333,-1447.0,-1566.0,1.0,-47.0,20.0,-649.6666666666666,-649.6666666666666,0.6195277080511546
434811.0,0.5930185238421518,0.5965612480605225,20.0,-1367.9,362743.1563636364,362154.6109090909,362154.6109090909,2.363636363636364,26.46095238095238,0.8,-21234.0,0.0,0.2,-2499.0,-1791.0,1.0,-52.8,20.0,-889.4,-889.4,0.2750003523983893
267560.0,0.5136056270687567,0.5436382529804697,7.0,-468.2307692307692,226393.44329719557,225101.42491998198,225082.9372731032,1.374327679664277,22.909841269841273,0.4615384615384615,-16728.0,0.5384615384615384,0.5384615384615384,-1384.0,-5367.0,0.4615384615384615,-75.6,4.0,-217.7692307692308,-217.7692307692308,0.1473459180275725
239135.0,0.697267891990113,0.8197249032803691,2.8,-2587.0,27921.16144946358,27670.910295313388,27670.910295313388,0.8181818181818181,38.68611111111111,1.0,-13405.0,0.08333333333333333,0.0,-2587.0,-1640.0,0.9166666666666667,-62.0,6.4,-2578.0,-2578.0,0.6158646975120975
123103.0,0.6894574095783867,0.6506592398273728,3.2,-1072.0,32073.134063637517,32005.461994375637,32005.461994375637,0.47829878665318504,19.233333333333334,0.5,-18495.0,0.0,0.5,-2328.0,-2600.0,1.0,-56.8,1.2,-282.3333333333333,-282.3333333333333,0.722392890081304
198830.0,0.5003244303288173,0.6695251334694508,3.2,-1914.5384615384612,47022.38477939728,46851.72593031192,46851.72593031192,0.4053298936835522,33.748571428571424,0.6923076923076923,-19882.0,0.0,0.3076923076923077,-2890.0,-3829.0,1.0,-77.0,1.4,-1287.7692307692307,-1287.7692307692307,0.7091891096653581
328353.0,0.3370749140476165,0.7044063199179267,0.0,-1584.5,0.0,0.0,0.0,0.0,53.840476190476195,0.8333333333333334,-17873.0,0.0,0.1666666666666666,-2870.0,-1095.0,1.0,-80.0,7.2,-1000.75,-1000.75,0.6626377922738201
392095.0,0.7302389747722872,0.5297024353585106,1.0,-2611.0,23207.428613582342,23204.032825466893,23204.032825466893,0.045161290322580636,27.777857142857147,1.0,-21376.0,0.0,0.0,-2920.0,-1233.0,1.0,-64.0,6.2,-710.25,-710.25,0.8327850252992314
357642.0,0.2879694046072374,0.6243563864680697,1.8,-1283.6,59789.69074825174,59355.09171728272,59355.09171728272,0.30809190809190806,26.22,0.8,-23057.0,0.0,0.2,-2448.0,-976.0,1.0,-65.4,8.4,-899.4,-899.4,0.6195277080511546
342991.0,0.6235864038587341,0.6524137619411753,10.0,-686.2,192331.07470588235,190766.8376470588,190766.8376470588,3.0588235294117645,22.8,0.6,-19072.0,0.0,0.4,-817.0,-1870.0,1.0,-26.0,8.0,-385.8,-385.8,0.5602843280409464
116693.0,0.7284605272314534,0.7437215686861641,1.6,-1707.5384615384614,17234.999435618727,17069.222761705685,17069.222761705685,0.2306020066889632,20.51764705882353,0.6153846153846154,-20589.0,0.0,0.3846153846153846,-2758.0,-3758.0,1.0,-64.6,0.4,-827.3076923076923,-827.3076923076923,0.2764406945454034
174201.0,0.3756628943998421,0.3283001984747171,8.6,-1148.862745098039,56225.91248190789,55459.568096381576,55459.568096381576,1.6353801169590643,30.064682539682543,0.5812324929971988,-16800.0,0.0,0.4187675070028011,-1874.2,-1501.0,1.0,-51.0,5.8,-596.0252100840337,,0.5003366388927325
373321.0,0.2048874103177012,0.4590638521317224,9.0,-2059.5,9062.12165111562,9050.059752535497,9050.059752535497,1.6324543610547668,34.92982456140351,1.0,-16123.0,0.0,0.0,-2588.0,-1174.0,1.0,-66.8,9.8,-439.25,-439.25,0.3723336657058204
281087.0,0.2652563401861944,0.6268194646018099,14.0,-1517.3166666666666,36808.1255625,36758.3353125,36758.3353125,8.033333333333333,19.703333333333333,0.36666666666666664,-21878.0,0.4545454545454545,0.6333333333333333,-2309.6,-6599.6,0.5454545454545454,-52.0,18.8,-745.9833333333333,,0.6579709024814986
195294.0,0.5877196930857371,0.654232352410104,2.8,-1674.571428571429,51688.299796008185,51285.335065416075,51285.335065416075,0.2108333333333333,54.142857142857146,0.5714285714285714,-19570.0,0.6666666666666666,0.4285714285714285,-2636.0,-8274.0,0.3333333333333333,-86.0,0.0,-697.1428571428571,-697.1428571428571,0.5762088360175724
285302.0,0.6951032870869119,0.6871580820862139,14.0,-339.3333333333333,36808.1255625,36758.3353125,36758.3353125,8.033333333333333,21.636666666666667,0.6666666666666666,-19358.0,0.0,0.3333333333333333,-559.0,-3630.0,1.0,-57.2,16.6,-256.3333333333333,-256.3333333333333,0.2822484337007223
255888.0,0.3165987246010321,0.5028175891263686,4.0,-1348.5,68223.7845,67422.11850000001,67422.11850000001,1.2,25.5,0.0,-13995.0,0.45,0.5,-2113.0,-583.0,0.55,-69.0,4.0,-221.0,-221.0,0.5226973172821112
409134.0,0.5538326812528092,0.3237726015757511,3.0,-867.5833333333334,46195.86656250001,46056.5259375,46056.5259375,0.1666666666666666,19.166666666666668,0.5833333333333334,-12308.0,0.0,0.4166666666666667,-2893.0,-1030.0,1.0,-95.0,0.0,-224.41666666666663,-224.41666666666663,0.4170996682522097
134185.0,0.5821877025893799,0.5984410782946175,4.0,-918.85,88919.6259375,88921.9696875,88921.9696875,0.2083333333333333,30.589393939393943,0.6466666666666667,-19274.0,0.0,0.35333333333333333,-1272.6,-5572.0,1.0,-63.0,0.0,-480.20666666666665,,0.6914424510183603
332168.0,0.7448316681873887,0.4391062318102832,9.4,-1509.0666666666666,102395.36520267857,101574.47667589286,101570.53917589286,2.7513095238095238,25.5415873015873,0.6666666666666666,-11739.0,0.1428571428571428,0.3333333333333333,-2295.0,-968.0,0.8571428571428571,-48.6,9.6,-665.8666666666667,-665.8666666666667,0.4083588531230431
352256.0,0.5601457651811045,0.7643858756932417,41.0,-1487.625,246711.132,244822.266,244822.266,13.8,39.0,0.625,-19891.0,0.25,0.375,-2843.0,-604.0,0.75,-93.0,41.0,-765.25,-765.25,0.1704461230452281
148133.0,0.712419135144131,0.6248934811656696,2.0,-642.0,77765.36170234963,77485.3116298872,77477.35373515036,0.39375830881551693,33.635714285714286,0.0,-12200.0,0.1666666666666666,1.0,-1157.0,-3083.0,0.8333333333333334,-49.8,1.2,-21.0,-21.0,0.6212263380626669
257306.0,0.4673182423507584,0.6688780168571481,6.0,-1025.3333333333333,58784.71096153846,58756.07596153846,58756.07596153846,0.3076923076923077,26.0,0.3333333333333333,-19627.0,0.2,0.6666666666666666,-1325.0,-11620.0,0.8,-43.0,0.0,-154.33333333333334,-154.33333333333334,0.2594676548211199
134997.0,0.1555392897546565,0.1711640820096628,9.0,-982.5,32097.440454545453,31366.720227272726,31366.720227272726,0.5454545454545454,31.25,0.5,-11166.0,0.0,0.5,-1253.0,-1865.0,1.0,-49.4,0.0,-472.5,-472.5,0.158554899794863
296419.0,0.7017585556194845,0.6858631793752921,7.0,-414.0,143566.98703125,143700.82078125,143700.82078125,0.7291666666666666,25.256818181818183,0.0,-14354.0,0.0,1.0,-414.0,-326.0,0.9714285714285715,-55.2,0.0,-33.0,-33.0,0.5902333386185574
313956.0,0.1915258625230554,0.48235726387713573,6.2,-890.9739393939393,16233.7842,15984.408712500002,15984.408712500002,1.49,28.731558441558445,0.3690909090909091,-17583.0,0.0,0.6309090909090909,-1661.4,-4241.0,1.0,-57.8,2.6,-474.42484848484844,,0.45165052408649153
156562.0,0.1440019850141038,0.2410933886882751,7.0,-344.5,113661.94376107422,112942.5926377036,112927.14584460013,0.6393752823787973,10.25,0.5,-10461.0,0.0,0.5,-415.0,-2190.0,1.0,-13.0,0.4,-39.0,-39.0,0.520897599048938
182738.0,0.5907365745922172,0.41186533586626106,3.2,-1068.428571428571,22594.17987207317,22416.078755609757,22416.078755609757,0.15940650406504062,29.714285714285715,0.7142857142857143,-12509.0,0.0,0.2857142857142857,-1928.0,-2202.0,1.0,-63.0,0.6,-651.8571428571429,-651.8571428571429,0.4830501881366946
180168.0,0.7074658568283259,0.728144985728152,0.0,-1189.5,0.0,0.0,0.0,0.0,30.5,0.75,-22039.0,0.0,0.25,-1523.0,-3912.0,1.0,-50.0,0.0,-547.5,-547.5,0.434733248750173
390195.0,0.4581959472412945,0.5631369271161917,2.0,-1090.4374603174606,50650.86461538461,49806.96923076923,49806.96923076923,0.4615384615384615,29.128888888888888,0.46571428571428564,-13473.0,0.0,0.5342857142857143,-1751.0,-2105.0,1.0,-44.2,0.0,-477.7822222222223,,0.4612600001323468
335150.0,0.5374889678905899,0.7935602446255196,9.2,-1015.82,54607.195266176466,54066.55794816175,54066.55794816175,2.8050980392156863,24.953333333333337,0.5666666666666667,-24928.0,0.0,0.4333333333333333,-1710.0,-1930.8,1.0,-55.6,8.8,-699.52,,0.6240389820654135
